"mon" "ids" "betweenness" "indegree" "outdegree" "alldegree" "closeness"
"1" "2003-04-01" "40849" 41371.937735228 48 99 147 1.86066589511054e-06
"2" "2003-04-01" "151443" 0 1 0 1 3.17218627077782e-07
"3" "2003-04-01" "65430" 0 0 10 10 1.88027534752189e-06
"4" "2003-04-01" "110489" 1475 6 2 8 1.85516366253831e-06
"5" "2003-04-01" "135069" 723.517843827981 7 9 16 1.85813855395941e-06
"6" "2003-04-01" "135075" 1167.73317714322 2 5 7 1.85240414271662e-06
"7" "2003-04-01" "163746" 0 1 0 1 3.17218627077782e-07
"8" "2003-04-01" "159656" 0 2 0 2 3.17218627077782e-07
"9" "2003-04-01" "114599" 0 1 2 3 1.85470259843834e-06
"10" "2003-04-01" "73644" 0 0 1 1 3.17397341797262e-07
"11" "2003-04-01" "49068" 903.90489789319 6 5 11 1.858953743654e-06
"12" "2003-04-01" "110509" 0 1 0 1 3.17218627077782e-07
"13" "2003-04-01" "44977" 2895.74523216324 33 26 59 1.8585944193844e-06
"14" "2003-04-01" "40882" 0 2 0 2 3.17218627077782e-07
"15" "2003-04-01" "98230" 590.502599721218 1 3 4 1.85731717962672e-06
"16" "2003-04-01" "85943" 0 10 6 16 1.84175969087905e-06
"17" "2003-04-01" "85954" 0 0 1 1 1.85917147882218e-06
"18" "2003-04-01" "110529" 738 1 2 3 1.85979386044851e-06
"19" "2003-04-01" "126918" 478.598084232314 1 8 9 1.8499915825383e-06
"20" "2003-04-01" "40906" 60442.7693481682 58 72 130 1.86202055298286e-06
"21" "2003-04-01" "122833" 0 7 0 7 3.17218627077782e-07
"22" "2003-04-01" "40918" 14152.3722607658 40 30 70 1.85992184608403e-06
"23" "2003-04-01" "40920" 3138.48973695329 13 9 22 1.85266839829406e-06
"24" "2003-04-01" "40922" 44510.1510802948 83 104 187 1.85983190839212e-06
"25" "2003-04-01" "77785" 0 0 1 1 1.85593835315166e-06
"26" "2003-04-01" "40924" 465.46488785054 9 6 15 1.85645861953737e-06
"27" "2003-04-01" "45021" 16261.9946251658 49 40 89 1.85956560547456e-06
"28" "2003-04-01" "106462" 0 4 1 5 1.84027515794162e-06
"29" "2003-04-01" "49117" 0 2 1 3 1.85600380109578e-06
"30" "2003-04-01" "135136" 2348.00015285303 2 3 5 1.85604858392773e-06
"31" "2003-04-01" "65504" 0 3 0 3 3.17218627077782e-07
"32" "2003-04-01" "110562" 0 0 1 1 3.17397341797262e-07
"33" "2003-04-01" "49123" 2889.54900763355 1 18 19 1.85903322835992e-06
"34" "2003-04-01" "110564" 0 2 6 8 1.85709987854567e-06
"35" "2003-04-01" "147426" 0 5 0 5 3.17218627077782e-07
"36" "2003-04-01" "49125" 0 2 3 5 1.85121078441355e-06
"37" "2003-04-01" "151525" 0 2 0 2 3.17218627077782e-07
"38" "2003-04-01" "45038" 0 0 2 2 1.86194427945549e-06
"39" "2003-04-01" "49135" 0 1 0 1 3.17218627077782e-07
"40" "2003-04-01" "73711" 89.7979566473842 1 8 9 1.85738617473175e-06
"41" "2003-04-01" "94191" 0.5 1 3 4 1.8631862347801e-06
"42" "2003-04-01" "81905" 4.86230159254615 12 12 24 1.84979652238254e-06
"43" "2003-04-01" "45042" 96.3170108030993 2 3 5 1.85762424719777e-06
"44" "2003-04-01" "77816" 0 3 0 3 3.17218627077782e-07
"45" "2003-04-01" "118775" 0 3 0 3 3.17218627077782e-07
"46" "2003-04-01" "94201" 0 3 2 5 1.84802233889403e-06
"47" "2003-04-01" "94203" 0 1 2 3 1.84802916929241e-06
"48" "2003-04-01" "45053" 1080.97382868261 9 1 10 3.17397341797262e-07
"49" "2003-04-01" "176125" 0 2 0 2 3.17218627077782e-07
"50" "2003-04-01" "118792" 210.586664445709 4 1 5 1.85592457522526e-06
"51" "2003-04-01" "77835" 89.9766019899147 4 1 5 1.8521639757811e-06
"52" "2003-04-01" "77837" 0 0 5 5 1.86221473198074e-06
"53" "2003-04-01" "180237" 0 1 0 1 3.17218627077782e-07
"54" "2003-04-01" "151565" 0 2 0 2 3.17218627077782e-07
"55" "2003-04-01" "90130" 597.494376094782 9 1 10 1.8530632061329e-06
"56" "2003-04-01" "139284" 0 10 0 10 3.17218627077782e-07
"57" "2003-04-01" "40979" 1.14656699509641 2 2 4 1.84868512270648e-06
"58" "2003-04-01" "40981" 6056.50994729837 17 44 61 1.85976619019457e-06
"59" "2003-04-01" "172055" 0 1 0 1 3.17218627077782e-07
"60" "2003-04-01" "102425" 0 0 1 1 3.17397341797262e-07
"61" "2003-04-01" "167961" 0 2 0 2 3.17218627077782e-07
"62" "2003-04-01" "65567" 54.6836443437024 2 1 3 1.85625874761935e-06
"63" "2003-04-01" "163876" 0 1 0 1 3.17218627077782e-07
"64" "2003-04-01" "45091" 4184.6019024232 32 27 59 1.8578071559016e-06
"65" "2003-04-01" "110629" 0 2 1 3 1.84717234856881e-06
"66" "2003-04-01" "110631" 1122 4 10 14 1.84645609681339e-06
"67" "2003-04-01" "188459" 0 2 0 2 3.17218627077782e-07
"68" "2003-04-01" "98348" 3800.50338939891 9 10 19 1.85862550926339e-06
"69" "2003-04-01" "102443" 3994.15357568126 15 7 22 1.85902286040411e-06
"70" "2003-04-01" "90158" 0 1 1 2 1.85023460974852e-06
"71" "2003-04-01" "131119" 0 1 2 3 1.85445839615311e-06
"72" "2003-04-01" "110639" 0 10 0 10 3.17218627077782e-07
"73" "2003-04-01" "102449" 0 0 1 1 1.861847213094e-06
"74" "2003-04-01" "45108" 1509.98261422092 7 15 22 1.85830429732869e-06
"75" "2003-04-01" "57397" 0 0 4 4 1.86317582044947e-06
"76" "2003-04-01" "57400" 0 10 0 10 3.17218627077782e-07
"77" "2003-04-01" "118842" 0 2 1 3 1.85372961129144e-06
"78" "2003-04-01" "176186" 0 1 0 1 3.17218627077782e-07
"79" "2003-04-01" "49213" 0 2 0 2 3.17218627077782e-07
"80" "2003-04-01" "168004" 0 3 0 3 3.17218627077782e-07
"81" "2003-04-01" "131141" 0 0 6 6 1.86043050361854e-06
"82" "2003-04-01" "36940" 1201.48711470701 2 5 7 1.8537571022069e-06
"83" "2003-04-01" "45132" 0 0 1 1 3.17397341797262e-07
"84" "2003-04-01" "36948" 0 0 4 4 1.85334138919057e-06
"85" "2003-04-01" "131154" 0 0 4 4 1.85669645426678e-06
"86" "2003-04-01" "41046" 12555.7908136751 30 38 68 1.85956906346523e-06
"87" "2003-04-01" "102487" 21.7376040758744 1 9 10 1.85728958301992e-06
"88" "2003-04-01" "36956" 1698.35758952096 6 2 8 1.85257572866435e-06
"89" "2003-04-01" "127070" 0 1 0 1 3.17218627077782e-07
"90" "2003-04-01" "102493" 2579.45174738993 10 4 14 1.85038525020909e-06
"91" "2003-04-01" "36959" 3677.28105047046 8 14 22 1.85682056614459e-06
"92" "2003-04-01" "41055" 642.499319461593 5 9 14 1.85664819301715e-06
"93" "2003-04-01" "172125" 0 0 1 1 1.85863587278753e-06
"94" "2003-04-01" "57440" 2042.56124139567 6 7 13 1.85664474588103e-06
"95" "2003-04-01" "65636" 0 0 2 2 1.86038897012587e-06
"96" "2003-04-01" "36965" 1474 4 2 6 1.84489250733806e-06
