"mon" "ids" "betweenness" "indegree" "outdegree" "alldegree" "closeness"
"30" "1988-07-01" "17113" 0 0 1 1 1e-04
"31" "1988-07-01" "538581" 0 0 3 3 0.000166057788110262
"32" "1988-07-01" "509922" 22.1325396825397 6 3 9 0.00016417665407979
"33" "1988-07-01" "535777" 0 2 0 2 9.9009900990099e-05
"34" "1988-07-01" "36074" 0 0 4 4 0.000166777851901268
"35" "1988-07-01" "16879" 0 0 1 1 1e-04
"36" "1988-07-01" "511721" 0 0 6 6 0.000170154840905224
"37" "1988-07-01" "34289" 436.163095238095 20 6 26 0.000164419598816179
"38" "1988-07-01" "382712" 5.54285714285714 8 2 10 0.0001634521085322
"39" "1988-07-01" "791039" 0 2 0 2 9.9009900990099e-05
"40" "1988-07-01" "507125" 0 0 4 4 0.000170039108995069
"41" "1988-07-01" "535806" 0.759523809523809 2 2 4 0.000163212012404113
"42" "1988-07-01" "535808" 0 3 0 3 9.9009900990099e-05
"43" "1988-07-01" "789233" 0 1 0 1 9.9009900990099e-05
"44" "1988-07-01" "535819" 0 2 0 2 9.9009900990099e-05
"45" "1988-07-01" "1487606" 0 0 1 1 1e-04
"46" "1988-07-01" "535811" 0 17 0 17 9.9009900990099e-05
"47" "1988-07-01" "29198" 48.8333333333333 2 5 7 0.000164284540824708
"48" "1988-07-01" "509705" 0 1 0 1 9.9009900990099e-05
"49" "1988-07-01" "32275" 0 0 3 3 0.000102040816326531
"50" "1988-07-01" "535838" 0 1 4 5 0.000166638893517747
"51" "1988-07-01" "791068" 0 4 0 4 9.9009900990099e-05
"52" "1988-07-01" "28184" 0 0 6 6 0.000105263157894737
"53" "1988-07-01" "4634" 49.4583333333333 2 11 13 0.000165043736590196
"54" "1988-07-01" "432157" 1 1 2 3 0.000101010101010101
"55" "1988-07-01" "511005" 0 1 0 1 9.9009900990099e-05
"56" "1988-07-01" "679698" 0 1 2 3 0.000100999899000101
"57" "1988-07-01" "20253" 0 0 1 1 1e-04
"58" "1988-07-01" "7454" 0 0 7 7 0.000167224080267559
"59" "1988-07-01" "1237294" 0 1 2 3 0.000166500166500167
"60" "1988-07-01" "17953" 0 7 0 7 9.9009900990099e-05
"61" "1988-07-01" "515624" 0 0 5 5 0.00016946280291476
"62" "1988-07-01" "30502" 0 0 1 1 1e-04
"63" "1988-07-01" "32047" 572.504761904762 16 12 28 0.00016493485073396
"64" "1988-07-01" "28719" 0 0 1 1 1e-04
"65" "1988-07-01" "36661" 0 2 2 4 0.000101010101010101
"66" "1988-07-01" "11579" 0 0 3 3 0.000103082156478714
"67" "1988-07-01" "15419" 0 1 0 1 9.9009900990099e-05
"68" "1988-07-01" "536117" 0 0 1 1 1e-04
"69" "1988-07-01" "17470" 175.886904761905 5 8 13 0.000164473684210526
"70" "1988-07-01" "21315" 23.7 19 1 20 0.000163398692810458
"71" "1988-07-01" "518214" 0 0 2 2 0.000101010101010101
"72" "1988-07-01" "14922" 0 2 0 2 9.9009900990099e-05
"73" "1988-07-01" "535878" 27.2666666666667 6 3 9 0.000164041994750656
"74" "1988-07-01" "7247" 0 0 3 3 0.000169319336268202
"75" "1988-07-01" "511064" 0 1 0 1 9.9009900990099e-05
"76" "1988-07-01" "31573" 0 1 0 1 9.9009900990099e-05
"77" "1988-07-01" "15191" 98.6619047619047 1 11 12 0.000165234633179114
"78" "1988-07-01" "28759" 0 4 0 4 9.9009900990099e-05
"79" "1988-07-01" "535890" 175.685317460317 6 9 15 0.000164581961816985
"80" "1988-07-01" "32604" 450.297619047619 11 7 18 0.000164771791069369
"81" "1988-07-01" "535893" 0 1 0 1 9.9009900990099e-05
"82" "1988-07-01" "548182" 0 1 0 1 9.9009900990099e-05
"83" "1988-07-01" "20063" 0 0 4 4 0.000103092783505155
"84" "1988-07-01" "22112" 113.885714285714 8 9 17 0.000164041994750656
"85" "1988-07-01" "500839" 0 1 0 1 9.9009900990099e-05
"86" "1988-07-01" "535916" 0 1 0 1 9.9009900990099e-05
"87" "1988-07-01" "1270616" 0 0 1 1 1e-04
"88" "1988-07-01" "15719" 0 0 4 4 0.000166223404255319
"89" "1988-07-01" "4713" 0 0 1 1 1e-04
"90" "1988-07-01" "1494368" 0 0 2 2 0.000101010101010101
"91" "1988-07-01" "426360" 0 4 0 4 9.9009900990099e-05
"92" "1988-07-01" "1139" 131.397619047619 12 8 20 0.000164122763827343
"93" "1988-07-01" "3447" 121.292857142857 1 9 10 0.000164554879052164
"94" "1988-07-01" "535922" 84.6575396825397 6 3 9 0.000164500740253331
"95" "1988-07-01" "18301" 0 0 2 2 0.000101010101010101
"96" "1988-07-01" "509307" 6.66666666666667 2 3 5 0.000164068908941756
"97" "1988-07-01" "1438072" 0 3 0 3 9.9009900990099e-05
"98" "1988-07-01" "679824" 0 2 0 2 9.9009900990099e-05
"99" "1988-07-01" "20360" 79.8769841269841 1 8 9 0.00016493485073396
"100" "1988-07-01" "791436" 0 1 0 1 9.9009900990099e-05
"101" "1988-07-01" "28302" 0 5 0 5 9.9009900990099e-05
