"mon" "ids" "betweenness" "indegree" "outdegree" "alldegree" "closeness"
"1" "1988-04-01" "26833" 0 2 0 2 0.000483091787439614
"2" "1988-04-01" "10450" 0 0 2 2 0.000505050505050505
"3" "1988-04-01" "29395" 0 4 1 5 0.000493827160493827
"4" "1988-04-01" "32275" 0 0 3 3 0.000516795865633075
"5" "1988-04-01" "31380" 0 0 1 1 0.000493827160493827
"6" "1988-04-01" "31573" 0 1 0 1 0.000483091787439614
"7" "1988-04-01" "28184" 0 0 6 6 0.000583771161704612
"8" "1988-04-01" "583968" 0 0 1 1 0.000493827160493827
"9" "1988-04-01" "20569" 0 0 1 1 0.000493827160493827
"10" "1988-04-01" "501664" 0 0 1 1 0.000493827160493827
"11" "1988-04-01" "14875" 0 0 2 2 0.000515995872033024
"12" "1988-04-01" "22875" 0 0 3 3 0.000554016620498615
"13" "1988-04-01" "2036004" 0.666666666666667 3 2 5 0.000540540540540541
"14" "1988-04-01" "32606" 0 0 2 2 0.000553403431101273
"15" "1988-04-01" "20063" 0 0 3 3 0.000516795865633075
"16" "1988-04-01" "500839" 0 1 0 1 0.000483091787439614
"17" "1988-04-01" "511334" 0 0 1 1 0.000493827160493827
"18" "1988-04-01" "3429" 0 1 0 1 0.000483091787439614
"19" "1988-04-01" "426211" 0 0 1 1 0.000493827160493827
"20" "1988-04-01" "691760" 15 5 4 9 0.000540540540540541
"21" "1988-04-01" "16552" 0 1 0 1 0.000483091787439614
"22" "1988-04-01" "18153" 0 1 0 1 0.000483091787439614
"23" "1988-04-01" "537634" 0 0 2 2 0.000516528925619835
"24" "1988-04-01" "1494368" 0 0 2 2 0.000505050505050505
"25" "1988-04-01" "21037" 1 3 1 4 0.000504795557799091
"26" "1988-04-01" "28719" 0 0 1 1 0.000493827160493827
"27" "1988-04-01" "32047" 5 1 2 3 0.000539956803455724
"28" "1988-04-01" "350700" 0 0 1 1 0.000493827160493827
"29" "1988-04-01" "432489" 0 0 1 1 0.000493827160493827
"30" "1988-04-01" "35441" 0 3 1 4 0.000493827160493827
"31" "1988-04-01" "15409" 0 0 1 1 0.000493827160493827
"32" "1988-04-01" "882" 0 1 2 3 0.000505050505050505
"33" "1988-04-01" "36661" 0 2 2 4 0.000505050505050505
"34" "1988-04-01" "15419" 0 1 0 1 0.000483091787439614
"35" "1988-04-01" "507195" 6 5 2 7 0.000505050505050505
"36" "1988-04-01" "30144" 0 1 0 1 0.000483091787439614
"37" "1988-04-01" "14787" 0 5 0 5 0.000483091787439614
"38" "1988-04-01" "1487606" 0 0 1 1 0.000493827160493827
"39" "1988-04-01" "24009" 0.666666666666667 1 3 4 0.000541125541125541
"40" "1988-04-01" "14922" 3 3 1 4 0.000504795557799091
"41" "1988-04-01" "25546" 0 5 0 5 0.000483091787439614
"42" "1988-04-01" "20748" 0 0 2 2 0.000515995872033024
"43" "1988-04-01" "509004" 0 5 0 5 0.000483091787439614
"44" "1988-04-01" "377674" 0 5 0 5 0.000483091787439614
"45" "1988-04-01" "819395" 0 2 0 2 0.000483091787439614
"46" "1988-04-01" "713413" 0 0 3 3 0.000516795865633075
