"mon" "ids" "betweenness" "indegree" "outdegree" "alldegree" "closeness"
"1" "1990-07-01" "372373" 0 1 3 4 0.0001354096140826
"2" "1990-07-01" "3092" 0 0 2 2 0.000122100122100122
"3" "1990-07-01" "790940" 0 19 0 19 0.000119445771619685
"4" "1990-07-01" "5914" 0 0 1 1 0.000120758362516604
"5" "1990-07-01" "508447" 0 0 6 6 0.00012911555842479
"6" "1990-07-01" "583314" 0 1 1 2 0.000120758362516604
"7" "1990-07-01" "375327" 0 0 2 2 0.000122100122100122
"8" "1990-07-01" "1185071" 0 5 0 5 0.000119445771619685
"9" "1990-07-01" "388250" 0 0 2 2 0.000122100122100122
"10" "1990-07-01" "15006" 0 2 1 3 0.000120758362516604
"11" "1990-07-01" "287" 0 2 2 4 0.000122100122100122
"12" "1990-07-01" "1423254" 0 1 2 3 0.000122100122100122
"13" "1990-07-01" "438567" 0 2 0 2 0.000119445771619685
"14" "1990-07-01" "375336" 0 0 5 5 0.000144071459443884
"15" "1990-07-01" "1316" 4 3 3 6 0.000123472033584393
"16" "1990-07-01" "876714" 0.333333333333333 1 2 3 0.000123395853899309
"17" "1990-07-01" "2471" 0 0 1 1 0.000120743781695243
"18" "1990-07-01" "7080" 0 1 0 1 0.000119445771619685
"19" "1990-07-01" "14249" 0 0 2 2 0.000123411082315192
"20" "1990-07-01" "348846" 0 0 3 3 0.000123472033584393
"21" "1990-07-01" "4395" 44.5 4 6 10 0.000140587656403768
"22" "1990-07-01" "458411" 1 4 2 6 0.000122100122100122
"23" "1990-07-01" "1457948" 0 1 1 2 0.000123441550425873
"24" "1990-07-01" "2479" 0 1 0 1 0.000119445771619685
"25" "1990-07-01" "353196" 0.25 1 3 4 0.0001354096140826
"26" "1990-07-01" "445738" 0 0 4 4 0.000137098985467508
"27" "1990-07-01" "1236035" 0 6 0 6 0.000119445771619685
"28" "1990-07-01" "1724624" 0 5 0 5 0.000119445771619685
"29" "1990-07-01" "1206" 0 5 1 6 0.000120758362516604
"30" "1990-07-01" "857269" 0 2 0 2 0.000119445771619685
"31" "1990-07-01" "1465419" 0 7 0 7 0.000119445771619685
"32" "1990-07-01" "514363" 0 0 1 1 0.000123350191192796
"33" "1990-07-01" "813747" 0 0 3 3 0.0001354096140826
"34" "1990-07-01" "640586" 0 0 2 2 0.000122100122100122
"35" "1990-07-01" "446021" 0 1 0 1 0.000119445771619685
"36" "1990-07-01" "1291320" 0 3 1 4 0.000120758362516604
"37" "1990-07-01" "554829" 5.33333333333333 4 2 6 0.000122085215480405
"38" "1990-07-01" "2118" 0 0 2 2 0.000123441550425873
"39" "1990-07-01" "24009" 0 0 2 2 0.000124843945068664
"40" "1990-07-01" "6346" 1.5 4 2 6 0.000122100122100122
"41" "1990-07-01" "14922" 0 0 1 1 0.000120758362516604
"42" "1990-07-01" "1153849" 0 0 1 1 0.000120758362516604
"43" "1990-07-01" "26833" 0 1 0 1 0.000119445771619685
"44" "1990-07-01" "425304" 0.5 5 1 6 0.000120758362516604
"45" "1990-07-01" "386389" 0 0 2 2 0.000122100122100122
"46" "1990-07-01" "446036" 0 0 3 3 0.000123441550425873
"47" "1990-07-01" "375252" 0 2 1 3 0.000120758362516604
"48" "1990-07-01" "5719" 0 2 3 5 0.0001354096140826
"49" "1990-07-01" "28759" 0 0 3 3 0.000123472033584393
"50" "1990-07-01" "819932" 0 0 1 1 0.000120758362516604
