"mon" "ids" "betweenness" "indegree" "outdegree" "alldegree" "closeness"
"73" "1989-01-01" "369142" 0 2 0 2 3.17399860344061e-05
"74" "1989-01-01" "32242" 0 1 0 1 3.17399860344061e-05
"75" "1989-01-01" "351733" 0 2 0 2 3.17399860344061e-05
"76" "1989-01-01" "509430" 0 1 6 7 3.30327354408219e-05
"77" "1989-01-01" "382712" 0 1 1 2 3.19193079894028e-05
"78" "1989-01-01" "511989" 0 0 1 1 3.4837136387389e-05
"79" "1989-01-01" "750848" 0 0 2 2 3.2100667693888e-05
"80" "1989-01-01" "8186" 0 0 1 1 3.20996372740988e-05
"81" "1989-01-01" "536054" 0 1 0 1 3.17399860344061e-05
"82" "1989-01-01" "1674247" 0 0 1 1 3.19193079894028e-05
"83" "1989-01-01" "791312" 0 6 0 6 3.17399860344061e-05
"84" "1989-01-01" "355841" 0 3 5 8 3.26573266712387e-05
"85" "1989-01-01" "18694" 0 0 3 3 3.28428796636889e-05
"86" "1989-01-01" "28422" 0 4 2 6 3.20986069204597e-05
"87" "1989-01-01" "1673204" 0 0 2 2 3.2100667693888e-05
"88" "1989-01-01" "521495" 0 4 4 8 3.24696408857718e-05
"89" "1989-01-01" "31252" 0 0 2 2 3.5472313859033e-05
"90" "1989-01-01" "700447" 14 6 5 11 3.26541274817137e-05
"91" "1989-01-01" "29205" 0 3 0 3 3.17399860344061e-05
"92" "1989-01-01" "412947" 0 0 5 5 3.96589331746976e-05
"93" "1989-01-01" "375313" 0 0 2 2 3.2100667693888e-05
"94" "1989-01-01" "29207" 0 2 0 2 3.17399860344061e-05
"95" "1989-01-01" "35607" 1 1 1 2 3.19193079894028e-05
"96" "1989-01-01" "1278246" 0 2 0 2 3.17399860344061e-05
"97" "1989-01-01" "28184" 0 0 3 3 3.22841000807103e-05
"98" "1989-01-01" "708627" 0 0 3 3 3.22841000807103e-05
"99" "1989-01-01" "18715" 34 9 3 12 3.22830578512397e-05
"100" "1989-01-01" "432157" 0 0 2 2 3.30338266384778e-05
"101" "1989-01-01" "19487" 0 1 1 2 3.19193079894028e-05
"102" "1989-01-01" "17953" 0 1 1 2 3.19193079894028e-05
"103" "1989-01-01" "511016" 0 1 0 1 3.17399860344061e-05
"104" "1989-01-01" "348450" 0 0 8 8 3.46488340667337e-05
"105" "1989-01-01" "365602" 0 1 5 6 3.28407224958949e-05
"106" "1989-01-01" "750383" 0 0 1 1 3.19193079894028e-05
"107" "1989-01-01" "2163529" 0 4 3 7 3.24685866424235e-05
"108" "1989-01-01" "537634" 158.666666666667 4 6 10 3.46464331497072e-05
"109" "1989-01-01" "31019" 0 0 0 0 3.17399860344061e-05
"110" "1989-01-01" "300" 0 0 1 1 3.19193079894028e-05
"111" "1989-01-01" "615718" 0 1 0 1 3.17399860344061e-05
"112" "1989-01-01" "28719" 0 1 0 1 3.17399860344061e-05
"113" "1989-01-01" "14129" 0 1 0 1 3.17399860344061e-05
"114" "1989-01-01" "307" 0 0 1 1 3.4837136387389e-05
"115" "1989-01-01" "15667" 229.666666666667 9 3 12 3.46416323137146e-05
"116" "1989-01-01" "1076" 0 0 3 3 3.5272124440055e-05
"117" "1989-01-01" "15419" 0 0 5 5 3.28461159467893e-05
"118" "1989-01-01" "427581" 0 5 0 5 3.17399860344061e-05
"119" "1989-01-01" "696625" 0 1 1 2 3.19193079894028e-05
"120" "1989-01-01" "1248842" 0 0 3 3 3.32270069112174e-05
"121" "1989-01-01" "2119451" 0 0 2 2 3.90747108471397e-05
"122" "1989-01-01" "510013" 0 1 0 1 3.17399860344061e-05
"123" "1989-01-01" "35132" 0 24 0 24 3.17399860344061e-05
"124" "1989-01-01" "339513" 1.5 1 4 5 3.80894339910109e-05
"125" "1989-01-01" "515400" 0 0 3 3 3.22841000807103e-05
"126" "1989-01-01" "750922" 0 6 0 6 3.17399860344061e-05
"127" "1989-01-01" "6470" 0 1 6 7 3.28471948495598e-05
"128" "1989-01-01" "750670" 0 0 2 2 3.2100667693888e-05
"129" "1989-01-01" "809291" 0 1 6 7 3.30381921501255e-05
"130" "1989-01-01" "2096697" 0 0 4 4 3.48517059910083e-05
"131" "1989-01-01" "14922" 1.2 6 1 7 3.19193079894028e-05
"132" "1989-01-01" "739138" 0 1 3 4 3.22841000807103e-05
"133" "1989-01-01" "33613" 0 0 1 1 3.19193079894028e-05
"134" "1989-01-01" "29006" 199 5 14 19 3.81228317639434e-05
"135" "1989-01-01" "517451" 0 0 2 2 3.83391481041291e-05
"136" "1989-01-01" "1162303" 0 7 0 7 3.17399860344061e-05
"137" "1989-01-01" "741980" 0 4 1 5 3.19193079894028e-05
"138" "1989-01-01" "509272" 0 0 3 3 3.48492768775048e-05
"139" "1989-01-01" "432216" 0 1 1 2 3.19193079894028e-05
"140" "1989-01-01" "15191" 0 4 0 4 3.17399860344061e-05
"141" "1989-01-01" "15961" 0 0 1 1 3.19193079894028e-05
"142" "1989-01-01" "20569" 0 0 5 5 3.26573266712387e-05
"143" "1989-01-01" "30042" 0 2 0 2 3.17399860344061e-05
"144" "1989-01-01" "32604" 29 9 1 10 3.19193079894028e-05
"145" "1989-01-01" "2396" 0 4 0 4 3.17399860344061e-05
"146" "1989-01-01" "1542253" 0 1 4 5 3.28418010443693e-05
"147" "1989-01-01" "736600" 0 0 3 3 3.22841000807103e-05
"148" "1989-01-01" "2094946" 0 2 0 2 3.17399860344061e-05
"149" "1989-01-01" "22112" 0 4 0 4 3.17399860344061e-05
"150" "1989-01-01" "353127" 0 0 3 3 3.22841000807103e-05
"151" "1989-01-01" "748911" 0.5 4 1 5 3.19193079894028e-05
"152" "1989-01-01" "521058" 7.5 2 5 7 3.80879832412874e-05
"153" "1989-01-01" "30312" 4 1 6 7 3.28461159467893e-05
"154" "1989-01-01" "760676" 1.5 3 3 6 3.22841000807103e-05
"155" "1989-01-01" "16491" 0 0 1 1 3.26530612244898e-05
"156" "1989-01-01" "26220" 0 1 4 5 3.26562602050813e-05
"157" "1989-01-01" "548966" 0 1 1 2 3.19193079894028e-05
"158" "1989-01-01" "750694" 0 0 1 1 3.19193079894028e-05
"159" "1989-01-01" "671078" 0 2 0 2 3.17399860344061e-05
"160" "1989-01-01" "1277789" 33 2 3 5 3.88485295831553e-05
"161" "1989-01-01" "509048" 0 0 1 1 3.19193079894028e-05
"162" "1989-01-01" "1139" 16.6666666666667 2 6 8 3.38237781160156e-05
"163" "1989-01-01" "1246082" 0 1 0 1 3.17399860344061e-05
"164" "1989-01-01" "546429" 0 6 1 7 3.26509289189277e-05
"165" "1989-01-01" "750975" 0 12 1 13 3.19193079894028e-05
"166" "1989-01-01" "3447" 0 2 0 2 3.17399860344061e-05
"167" "1989-01-01" "508288" 0 4 1 5 3.19193079894028e-05
"168" "1989-01-01" "750706" 0 21 0 21 3.17399860344061e-05
"169" "1989-01-01" "2163552" 0 2 3 5 3.24685866424235e-05
"170" "1989-01-01" "509817" 0 0 4 4 3.24696408857718e-05
"171" "1989-01-01" "17537" 0 0 1 1 3.19193079894028e-05
"172" "1989-01-01" "1379189" 0 1 4 5 3.24696408857718e-05
"173" "1989-01-01" "751503" 0 1 0 1 3.17399860344061e-05
"174" "1989-01-01" "371086" 0 0 4 4 3.24685866424235e-05
"175" "1989-01-01" "708481" 2 1 5 6 3.26573266712387e-05
"176" "1989-01-01" "1610611" 0 1 0 1 3.17399860344061e-05
"177" "1989-01-01" "659080" 0 1 4 5 3.28450371148919e-05
"178" "1989-01-01" "429961" 0 0 4 4 3.24696408857718e-05
