"mon" "ids" "betweenness" "indegree" "outdegree" "alldegree" "closeness"
"250" "2003-07-01" "295340" 0 0 8 8 4.31592949152308e-07
"251" "2003-07-01" "41393" 0 1 1 2 4.30758017806675e-07
"252" "2003-07-01" "106929" 2801.01704574737 14 3 17 4.31226304114589e-07
"253" "2003-07-01" "164276" 88.4286895081966 6 3 9 4.30974666447157e-07
"254" "2003-07-01" "98739" 0 0 1 1 8.5246949757579e-08
"255" "2003-07-01" "123317" 3092.28364561557 15 9 24 4.31328604246516e-07
"256" "2003-07-01" "229814" 17.151652334869 1 2 3 4.30729444621761e-07
"257" "2003-07-01" "172473" 117.979332247829 3 5 8 4.3115119092582e-07
"258" "2003-07-01" "197054" 183.085409418859 6 15 21 4.31119963441027e-07
"259" "2003-07-01" "49600" 0 1 4 5 4.30151004510133e-07
"260" "2003-07-01" "311750" 2239.68053101068 7 2 9 4.31207151484366e-07
"261" "2003-07-01" "197059" 18.4750026602563 1 5 6 4.31048045908341e-07
"262" "2003-07-01" "180676" 0 0 2 2 4.31800183601438e-07
"263" "2003-07-01" "229826" 0 0 9 9 4.31920851367829e-07
"264" "2003-07-01" "303553" 0 0 4 4 4.31822185987543e-07
"265" "2003-07-01" "303565" 0 1 0 1 8.52220674021331e-08
"266" "2003-07-01" "303562" 2512.80095284072 3 1 4 4.31162530596371e-07
"267" "2003-07-01" "41425" 129588.279109667 166 202 368 4.31515473713372e-07
"268" "2003-07-01" "41427" 0 12 5 17 4.29385236275667e-07
"269" "2003-07-01" "254418" 0 1 1 2 8.52718393758238e-08
"270" "2003-07-01" "278996" 492.578190179218 3 6 9 4.31125911184613e-07
"271" "2003-07-01" "57818" 2981.30020616637 5 13 18 4.3131074472701e-07
"272" "2003-07-01" "49627" 2542.19352175985 4 2 6 4.30824084617297e-07
"273" "2003-07-01" "180701" 265681.078326248 200 391 591 4.31530929332063e-07
"274" "2003-07-01" "221662" 0.783333333333333 2 5 7 4.30560124276874e-07
"275" "2003-07-01" "82399" 0 0 8 8 4.31700082411546e-07
"276" "2003-07-01" "336360" 0 1 0 1 8.52220674021331e-08
"277" "2003-07-01" "270817" 0 3 1 4 8.5246949757579e-08
"278" "2003-07-01" "57830" 0 0 4 4 4.31592762879915e-07
"279" "2003-07-01" "213477" 6759.49340731424 20 3 23 4.30901683317426e-07
"280" "2003-07-01" "180710" 295.35007999579 4 7 11 4.3107833383051e-07
"281" "2003-07-01" "147942" 0 1 2 3 8.5271846647111e-08
"282" "2003-07-01" "147951" 213.823573869401 2 6 8 4.31113830002332e-07
"283" "2003-07-01" "328171" 0 7 0 7 8.52220674021331e-08
"284" "2003-07-01" "98804" 804.923485362974 5 1 6 4.31049160725732e-07
"285" "2003-07-01" "328180" 0 2 0 2 8.52220674021331e-08
"286" "2003-07-01" "41465" 61918.6146603039 90 91 181 4.31480656074967e-07
"287" "2003-07-01" "49657" 1724.87421508358 3 2 5 4.30986182582986e-07
"288" "2003-07-01" "41468" 5274.51443328523 2 2 4 4.31085952934898e-07
"289" "2003-07-01" "328188" 0 3 0 3 8.52220674021331e-08
"290" "2003-07-01" "131586" 0 5 0 5 8.52220674021331e-08
"291" "2003-07-01" "41477" 10881.622329447 57 45 102 4.31328418202232e-07
"292" "2003-07-01" "82440" 3718.63142983674 2 16 18 4.31475257051384e-07
"293" "2003-07-01" "197130" 0 0 2 2 4.31448822403584e-07
"294" "2003-07-01" "41485" 105561.59726612 63 108 171 4.31610086900375e-07
"295" "2003-07-01" "328214" 0 1 0 1 8.52220674021331e-08
"296" "2003-07-01" "180756" 11.8617061204542 2 1 3 4.31029094894935e-07
"297" "2003-07-01" "188948" 2389 1 1 2 8.5246949757579e-08
"298" "2003-07-01" "213522" 7263.14989345586 19 9 28 4.31383680410263e-07
"299" "2003-07-01" "164375" 0 5 8 13 4.30511930346614e-07
"300" "2003-07-01" "320017" 0 2 0 2 8.52220674021331e-08
"301" "2003-07-01" "279059" 28.546214693164 3 5 8 4.31147473130889e-07
"302" "2003-07-01" "41495" 0 0 3 3 4.31565382587027e-07
"303" "2003-07-01" "197142" 0 0 2 2 4.32115143129499e-07
"304" "2003-07-01" "311838" 9997.22350650197 32 5 37 4.31362094832368e-07
"305" "2003-07-01" "229914" 648.836074319206 5 13 18 4.30798286456736e-07
"306" "2003-07-01" "74275" 0 6 0 6 8.52220674021331e-08
"307" "2003-07-01" "123430" 0 0 1 1 8.5246949757579e-08
"308" "2003-07-01" "188965" 0 4 0 4 8.52220674021331e-08
"309" "2003-07-01" "303662" 5251.09976881825 9 6 15 4.31434675612896e-07
"310" "2003-07-01" "49706" 0 3 4 7 4.30298338747204e-07
"311" "2003-07-01" "41517" 35412.3593258125 59 49 108 4.31316697735846e-07
"312" "2003-07-01" "246320" 3201.47452259078 16 6 22 4.31280982147555e-07
"313" "2003-07-01" "311851" 0 2 0 2 8.52220674021331e-08
"314" "2003-07-01" "90673" 0 0 3 3 4.30282415863652e-07
"315" "2003-07-01" "139841" 0 0 1 1 4.3095256462026e-07
"316" "2003-07-01" "270919" 1215.33970286774 3 8 11 4.31343116195209e-07
"317" "2003-07-01" "139846" 0 1 2 3 4.30654133482971e-07
"318" "2003-07-01" "213573" 0 2 0 2 8.52220674021331e-08
"319" "2003-07-01" "254544" 0 0 2 2 8.52967508079308e-08
"320" "2003-07-01" "303691" 0 4 0 4 8.52220674021331e-08
"321" "2003-07-01" "107089" 0 9 0 9 8.52220674021331e-08
"322" "2003-07-01" "189010" 0 8 0 8 8.52220674021331e-08
"323" "2003-07-01" "131671" 6055.42808231167 5 2 7 4.31009959778151e-07
"324" "2003-07-01" "279121" 80.0156693891161 10 8 18 4.26643730299726e-07
"325" "2003-07-01" "229976" 0 0 1 1 4.31585125850223e-07
"326" "2003-07-01" "57943" 19124.7315544379 34 1 35 4.30808493992591e-07
"327" "2003-07-01" "197209" 6332.44316407102 23 26 49 4.31275960117324e-07
"328" "2003-07-01" "303717" 0 3 0 3 8.52220674021331e-08
"329" "2003-07-01" "262759" 0 4 0 4 8.52220674021331e-08
"330" "2003-07-01" "189025" 0 0 2 2 4.31264986458279e-07
"331" "2003-07-01" "148066" 0.2 1 3 4 8.52967580834671e-08
"332" "2003-07-01" "74349" 255.362058196984 18 5 23 4.31037455430727e-07
"333" "2003-07-01" "115316" 0 4 1 5 8.52469424905372e-08
"334" "2003-07-01" "107123" 150.510401150906 12 5 17 4.30739277822527e-07
"335" "2003-07-01" "279153" 0 0 2 2 4.31295304876182e-07
"336" "2003-07-01" "189048" 0 0 1 1 4.31522363430724e-07
"337" "2003-07-01" "41594" 3858.0127831184 12 16 28 4.31217192456976e-07
"338" "2003-07-01" "139900" 81.9154568294256 1 9 10 4.30872534116487e-07
"339" "2003-07-01" "41595" 115.977052547501 1 14 15 4.31276518114908e-07
"340" "2003-07-01" "49791" 0 0 1 1 4.31127955759374e-07
"341" "2003-07-01" "180867" 0 0 4 4 4.31769048463053e-07
"342" "2003-07-01" "164488" 0 3 0 3 8.52220674021331e-08
"343" "2003-07-01" "279170" 28.5502444347999 1 2 3 4.31043215099616e-07
"344" "2003-07-01" "246406" 0 0 1 1 4.30879960290103e-07
"345" "2003-07-01" "254604" 0 2 0 2 8.52220674021331e-08
"346" "2003-07-01" "328334" 0 1 0 1 8.52220674021331e-08
"347" "2003-07-01" "41613" 0 0 2 2 4.323780229169e-07
"348" "2003-07-01" "295563" 0 5 0 5 8.52220674021331e-08
"349" "2003-07-01" "254606" 5504 1 4 5 4.31770353438576e-07
"350" "2003-07-01" "180884" 0 1 0 1 8.52220674021331e-08
"351" "2003-07-01" "254611" 0 0 1 1 4.31535026187703e-07
"352" "2003-07-01" "254609" 86.2267883675122 22 8 30 4.30002661716476e-07
"353" "2003-07-01" "189074" 41.4581064150619 2 1 3 4.30710336100504e-07
"354" "2003-07-01" "221854" 34.2209763797253 13 1 14 4.30621494471897e-07
"355" "2003-07-01" "98977" 84.0424665542967 1 7 8 4.31010517087627e-07
"356" "2003-07-01" "213669" 168.125958813415 3 5 8 4.31079077145912e-07
"357" "2003-07-01" "197285" 51.8892318129416 4 2 6 4.30388899409506e-07
"358" "2003-07-01" "49837" 37033.7755693894 49 66 115 4.31392613005452e-07
"359" "2003-07-01" "156340" 0 3 0 3 8.52220674021331e-08
"360" "2003-07-01" "58039" 379.557353101443 19 7 26 4.31059008529796e-07
"361" "2003-07-01" "115401" 0 0 1 1 8.52469424905372e-08
"362" "2003-07-01" "320208" 0 2 0 2 8.52220674021331e-08
"363" "2003-07-01" "213712" 4717.2239723084 17 14 31 4.31308884445449e-07
"364" "2003-07-01" "107216" 2619.1548179195 30 8 38 4.31177775027822e-07
"365" "2003-07-01" "271062" 0 2 0 2 8.52220674021331e-08
"366" "2003-07-01" "41685" 0 0 4 4 4.31255873165923e-07
"367" "2003-07-01" "41687" 4706.57056835174 13 37 50 4.31432814262133e-07
