"mon" "ids" "betweenness" "indegree" "outdegree" "alldegree" "closeness"
"70" "1988-10-01" "382712" 91.2502801721842 9 7 16 5.01605136436597e-05
"71" "1988-10-01" "509430" 0 1 6 7 3.1922364808785e-05
"72" "1988-10-01" "791039" 17.0974969474969 3 4 7 5.01630298470028e-05
"73" "1988-10-01" "507125" 0 0 4 4 5.05919255286856e-05
"74" "1988-10-01" "750848" 0 0 2 2 3.10366232153942e-05
"75" "1988-10-01" "535806" 2.95251039809863 4 2 6 4.99525450821719e-05
"76" "1988-10-01" "535808" 7.22146464646465 3 1 4 4.99201277955272e-05
"77" "1988-10-01" "789233" 4.43333333333333 1 7 8 5.01353654868144e-05
"78" "1988-10-01" "518139" 0 0 3 3 5.06406036359953e-05
"79" "1988-10-01" "536054" 0 1 0 1 3.06936771025169e-05
"80" "1988-10-01" "696822" 0 1 0 1 3.06936771025169e-05
"81" "1988-10-01" "1674247" 0 0 1 1 3.08641975308642e-05
"82" "1988-10-01" "535819" 2.75251039809863 2 3 5 4.99600319744205e-05
"83" "1988-10-01" "791312" 0 15 0 15 3.06936771025169e-05
"84" "1988-10-01" "535811" 0 35 1 36 5.00751126690035e-05
"85" "1988-10-01" "29198" 91.5029304029304 2 5 7 5.01756146512795e-05
"86" "1988-10-01" "35342" 0 0 2 2 3.10366232153942e-05
"87" "1988-10-01" "509705" 0 1 0 1 3.06936771025169e-05
"88" "1988-10-01" "29205" 0 3 0 3 3.06936771025169e-05
"89" "1988-10-01" "412947" 0 0 2 2 3.10366232153942e-05
"90" "1988-10-01" "535838" 0 1 4 5 5.05996053230785e-05
"91" "1988-10-01" "29207" 0 2 0 2 3.06936771025169e-05
"92" "1988-10-01" "791323" 12.6776556776557 4 4 8 5.0092671442168e-05
"93" "1988-10-01" "791068" 1.40094807726387 4 4 8 5.01730971852892e-05
"94" "1988-10-01" "29977" 0 0 9 9 5.06482982171799e-05
"95" "1988-10-01" "4634" 35.6238095238095 3 11 14 5.02033234600131e-05
"96" "1988-10-01" "432157" 255.527625152625 8 3 11 5.01504513540622e-05
"97" "1988-10-01" "18715" 0 1 0 1 3.06936771025169e-05
"98" "1988-10-01" "511005" 0 6 2 8 5.00425361557324e-05
"99" "1988-10-01" "679698" 0 0 2 2 3.10356599733093e-05
"100" "1988-10-01" "20253" 0 0 1 1 3.08641975308642e-05
"101" "1988-10-01" "7454" 0 0 7 7 5.06508635972243e-05
"102" "1988-10-01" "19487" 0 1 1 2 3.08641975308642e-05
"103" "1988-10-01" "1237294" 0 1 2 3 5.05561172901921e-05
"104" "1988-10-01" "17953" 362.728385503386 14 5 19 5.01605136436597e-05
"105" "1988-10-01" "511016" 0 1 0 1 3.06936771025169e-05
"106" "1988-10-01" "515624" 0 0 5 5 5.10646989735996e-05
"107" "1988-10-01" "348450" 0 0 8 8 5.06765316981706e-05
"108" "1988-10-01" "2163529" 0 1 0 1 3.06936771025169e-05
"109" "1988-10-01" "537634" 3 1 5 6 5.05561172901921e-05
"110" "1988-10-01" "31019" 0 0 0 0 3.06936771025169e-05
"111" "1988-10-01" "3374" 0 0 1 1 3.08641975308642e-05
"112" "1988-10-01" "32047" 1027.04547072581 35 12 47 5.0251256281407e-05
"113" "1988-10-01" "15667" 0 0 1 1 3.08641975308642e-05
"114" "1988-10-01" "535869" 0 0 6 6 5.06354752139349e-05
"115" "1988-10-01" "11579" 0 2 3 5 5.00525551829421e-05
"116" "1988-10-01" "427581" 0 6 0 6 3.06936771025169e-05
"117" "1988-10-01" "1248842" 0 0 3 3 5.05331244630856e-05
"118" "1988-10-01" "2119451" 0 0 2 2 3.10366232153942e-05
"119" "1988-10-01" "510013" 0 2 0 2 3.06936771025169e-05
"120" "1988-10-01" "35132" 0 4 0 4 3.06936771025169e-05
"121" "1988-10-01" "536117" 0 0 1 1 3.08641975308642e-05
"122" "1988-10-01" "17470" 222.01508620665 9 10 19 5.01655463027992e-05
"123" "1988-10-01" "21315" 67.7198412698413 25 1 26 5.00826363499775e-05
"124" "1988-10-01" "809291" 0 1 6 7 5.06713959969597e-05
"125" "1988-10-01" "2096697" 0 0 4 4 5.10126001122277e-05
"126" "1988-10-01" "14922" 0 2 0 2 3.06936771025169e-05
"127" "1988-10-01" "432461" 1.5 1 4 5 5.00625782227785e-05
"128" "1988-10-01" "33613" 0 1 1 2 3.08641975308642e-05
"129" "1988-10-01" "535878" 92.7746031746032 10 3 13 5.00876533934385e-05
"130" "1988-10-01" "29006" 0 1 1 2 3.08641975308642e-05
"131" "1988-10-01" "517451" 0 0 2 2 3.10366232153942e-05
"132" "1988-10-01" "7247" 0 0 3 3 5.10204081632653e-05
"133" "1988-10-01" "449097" 0 1 1 2 3.08641975308642e-05
"134" "1988-10-01" "1162303" 0 7 0 7 3.06936771025169e-05
"135" "1988-10-01" "511064" 0 3 3 6 5.0155481994182e-05
"136" "1988-10-01" "741980" 0 4 1 5 3.08641975308642e-05
"137" "1988-10-01" "509272" 0 0 1 1 3.08641975308642e-05
"138" "1988-10-01" "15191" 1191.44485372872 15 20 35 5.02815768302494e-05
"139" "1988-10-01" "28759" 0 9 0 9 3.06936771025169e-05
"140" "1988-10-01" "514898" 0 0 1 1 3.08641975308642e-05
"141" "1988-10-01" "15961" 0 0 1 1 3.08641975308642e-05
"142" "1988-10-01" "535890" 354.068512859689 7 9 16 5.02285398563464e-05
"143" "1988-10-01" "30042" 0 3 0 3 3.06936771025169e-05
"144" "1988-10-01" "498270" 0 0 4 4 5.05944852011131e-05
"145" "1988-10-01" "32604" 1676.92443912297 39 11 50 5.02487312195367e-05
"146" "1988-10-01" "1542253" 0.5 4 4 8 5.00550605666233e-05
"147" "1988-10-01" "535893" 10.8261904761905 1 5 6 5.02134069796636e-05
"148" "1988-10-01" "548182" 0 1 0 1 3.06936771025169e-05
"149" "1988-10-01" "20063" 0 0 1 1 3.08641975308642e-05
"150" "1988-10-01" "2094946" 0 3 0 3 3.06936771025169e-05
"151" "1988-10-01" "22112" 718.676529592126 31 17 48 5.01705799719045e-05
"152" "1988-10-01" "11616" 0 1 0 1 3.06936771025169e-05
"153" "1988-10-01" "535916" 0 1 4 5 5.05433409148345e-05
"154" "1988-10-01" "1270616" 0 0 1 1 3.08641975308642e-05
"155" "1988-10-01" "748911" 0 0 1 1 3.08641975308642e-05
"156" "1988-10-01" "15719" 0 0 4 4 5.05689001264222e-05
"157" "1988-10-01" "4713" 0 0 1 1 3.08641975308642e-05
"158" "1988-10-01" "513392" 0 0 7 7 5.06303478304896e-05
"159" "1988-10-01" "16491" 0 0 1 1 3.08641975308642e-05
"160" "1988-10-01" "519532" 76.9638830295951 1 8 9 5.01831685652632e-05
"161" "1988-10-01" "671078" 0 2 4 6 3.13873195229127e-05
"162" "1988-10-01" "1277789" 0 1 1 2 3.08641975308642e-05
"163" "1988-10-01" "539513" 0 0 3 3 5.05331244630856e-05
"164" "1988-10-01" "426360" 79.7088364851523 4 6 10 5.0155481994182e-05
"165" "1988-10-01" "1139" 1714.84965130186 25 21 46 5.02537815970652e-05
"166" "1988-10-01" "750975" 0 1 0 1 3.06936771025169e-05
"167" "1988-10-01" "3447" 375.803610504849 11 14 25 5.01403931006819e-05
"168" "1988-10-01" "535922" 60.6044223807382 8 3 11 5.01605136436597e-05
"169" "1988-10-01" "546930" 15.6081168831169 4 3 7 5.01479364124166e-05
"170" "1988-10-01" "750706" 0 1 0 1 3.06936771025169e-05
"171" "1988-10-01" "546934" 96.5 2 4 6 5.0067591248185e-05
"172" "1988-10-01" "509307" 17.0974969474969 4 3 7 5.0155481994182e-05
"173" "1988-10-01" "509817" 0 0 4 4 5.06175339137477e-05
"174" "1988-10-01" "17537" 0 0 1 1 3.08641975308642e-05
"175" "1988-10-01" "1379189" 0 1 4 5 3.13873195229127e-05
"176" "1988-10-01" "1438072" 0 3 0 3 3.06936771025169e-05
"177" "1988-10-01" "546189" 0 0 5 5 5.0661127716703e-05
"178" "1988-10-01" "679824" 0 1 0 1 3.06936771025169e-05
"179" "1988-10-01" "20360" 135.961075036075 1 8 9 5.0205843960237e-05
"180" "1988-10-01" "791436" 78.9939754689755 2 6 8 5.01806503412284e-05
"181" "1988-10-01" "28302" 0 1 0 1 3.06936771025169e-05
